f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
-0.695023,-0.164017,-0.427679,2.30353,0.0150597,-1.93484,2.54256,4.99789,-3.79184,-4.70912,-0.360412,-1.14841,0.441731,-3.2246,1.72584,0.213229,-1.14131,0.00917728,0.371565,-7.70226,0.385837,-1.62364,0.573442,2.46032,4.14412,1.3075,1.03308,4.60121,4.90279,4.99274,0
-0.185201,0.591417,-0.364904,0.70258,-0.668198,1.40318,1.54982,-4.21894,4.06568,-0.842147,-0.233441,1.82872,1.09917,0.516268,-0.894865,-1.11219,1.14433,-0.41033,-0.723869,1.58067,-0.333435,-1.59638,-1.48484,-2.65337,-3.43515,1.27501,-1.32884,-0.574036,-1.33293,0.685389,1
0.0680232,1.01091,-1.11874,3.02183,0.120964,-0.574991,0.321532,2.56329,0.11466,0.664319,0.517916,-2.63855,0.0157264,1.1058,1.53372,-0.404201,-1.07489,-1.46455,1.85144,-0.47965,2.88703,1.68673,0.549236,0.238888,-0.0152373,0.517116,0.407374,2.90175,-0.0782402,2.69017,0
1.59831,0.282333,-0.286603,-1.4135,-1.78354,0.498165,0.812476,-6.53503,4.5814,-0.0883858,-0.522574,3.8203,-0.0214531,0.0472095,0.286595,1.07225,0.362106,-0.95556,-2.76319,3.37359,-2.83579,-1.25684,-0.997501,-4.25951,-3.69315,-0.728468,-0.110588,-5.6211,-3.90395,-6.53764,1
-1.20305,0.38884,-0.755344,1.80051,0.113571,-1.38416,1.27887,-0.490141,-0.253624,-2.28764,1.30353,1.28416,-1.34708,-1.25293,0.302137,0.0899522,0.198956,0.847977,-1.55508,-2.38581,-0.931771,-2.07787,1.86204,0.113397,-0.270169,1.26777,1.74984,0.986632,0.488522,-0.263821,0
1.80732,0.216222,2.2161,-0.348977,0.286947,0.0141063,1.51863,1.569,-0.151829,-1.59663,1.03242,-0.708292,-1.31777,-1.30553,-0.053539,0.876742,-1.48696,-1.0833,0.82194,-2.25982,0.221124,0.659211,-0.223312,-0.742165,1.87233,-0.835204,-1.02587,-0.17161,1.34815,1.03008,1
-0.367394,-1.07746,-0.641816,1.33512,0.347947,0.338693,-1.19763,-2.64484,0.896729,1.16286,0.0830699,1.24208,0.412603,1.61729,0.644172,-1.99462,2.57634,0.802336,-1.11304,2.35045,-0.0671981,-1.89241,0.211023,0.857186,-3.2033,2.18546,-0.363299,1.53431,-1.19863,0.654599,0
1.01972,2.14439,0.794261,2.80176,-0.686316,-1.88198,1.30423,4.62805,-2.24578,-1.72985,0.0479694,-2.40624,0.0432867,-1.12699,0.887627,0.671024,-1.97528,-1.3916,1.2456,-4.24891,1.81154,0.885109,0.538141,1.24043,2.69362,0.227083,0.795144,3.21882,2.02269,2.59545,0
-0.73498,-0.10198,0.329779,3.08596,1.34871,-1.32261,0.555816,-2.36139,0.889765,-1.1933,-0.877364,1.88802,-0.663145,0.106251,-1.18217,-0.974001,1.50141,-1.51406,-2.1865,-0.383539,-0.673734,-2.83382,0.87533,0.124423,-2.73502,2.49077,-0.691759,1.65647,-0.995769,-0.498654,0
-0.606697,0.472413,1.98337,0.0572674,-0.117716,-3.03778,-0.679319,8.03468,-4.13061,1.45874,-0.548134,-4.87026,0.645421,-0.837232,0.69606,4.26743,-5.65002,0.705457,2.64122,-2.61154,2.17773,6.06774,-0.251464,0.668116,6.13114,-4.45081,0.546821,-1.45662,0.0899282,-3.8045,0
0.811463,1.50882,-0.211003,-1.41815,-0.976396,2.24047,2.63452,-2.20774,3.60207,-1.84366,0.329778,0.731707,0.248884,-0.800778,-1.2461,-0.00513758,-0.562534,-2.70095,0.78841,-0.154141,-0.186168,-0.0687175,-0.265885,-3.37978,-0.640037,-0.534276,1.6705,-1.71036,0.421243,1.8079,0
1.61341,-0.303688,-0.139439,3.10588,-0.644523,-0.264721,0.92259,-0.0725964,0.364647,-1.27505,-1.49095,-0.0380041,0.61652,0.263628,-0.0950718,-1.77418,1.22665,0.994165,-0.0925613,-1.37326,1.06622,-1.84823,1.52706,0.832427,-1.45899,2.59866,-0.526646,3.8452,0.894339,3.88569,1
0.273693,-1.68545,-0.662375,1.36249,0.510604,-0.0846217,-1.33372,-0.192599,0.204304,1.94469,0.668403,-0.676499,0.431517,1.75191,2.19493,-0.940535,0.799993,-0.383468,0.276192,2.03741,1.15668,0.409563,-1.03822,0.733778,-1.58163,0.78278,-1.46301,1.26636,-1.25086,0.297533,0
0.310111,1.26214,0.265204,-5.31606,0.451883,3.86904,1.40171,-3.27987,2.12822,-1.76842,-0.72384,2.28057,-1.7268,-1.45153,-0.596275,-0.71098,1.32689,0.833076,0.194577,0.381614,-2.2471,-1.45642,0.688267,-1.88736,0.295037,-0.757958,1.18345,-2.87388,2.10765,2.34944,0
0.282674,-0.695056,-0.0825389,3.06892,2.07565,-0.412423,0.965741,0.423168,0.867126,-0.631389,1.45794,-0.791361,-1.00892,0.534972,1.92346,-0.974236,0.102032,-1.25524,0.479093,-0.82823,1.6002,-0.419868,-0.41149,-0.0557798,-1.18998,1.59727,0.264744,2.83535,0.0644595,2.68342,0
0.106771,-1.01335,1.2048,-0.140113,-0.766559,-0.425712,-1.60737,-1.55172,-1.25437,0.567826,0.403135,1.69013,0.119285,0.35619,1.57839,-0.984059,2.20158,-0.603299,-1.8051,0.940039,-1.41823,-2.1094,0.46968,1.9016,-1.18351,1.33045,-1.20175,0.501384,-0.250836,-1.03347,0
-0.36738,2.67014,-0.409124,3.4649,-0.747792,-0.102481,2.62992,-0.441057,0.866359,-3.54695,1.01504,0.693614,-0.919216,-0.981274,0.30267,-1.9689,1.27351,1.27135,-0.405912,-3.47293,0.590772,-3.20194,-0.268651,0.289052,-1.23135,3.29387,1.37206,4.51355,2.19842,5.58447,0
-0.0825308,-1.15749,1.46566,-0.0573913,0.451272,-0.854249,-4.53625,4.52846,-3.85605,5.41768,-0.812577,-3.78285,-1.02317,2.84549,1.6872,0.031507,-0.404522,-1.02614,2.12893,3.03933,2.57148,3.90831,-0.224785,3.66472,1.58912,-1.32924,0.281564,1.36113,-1.02255,-0.833476,0
-1.08319,-0.412014,-3.00302,4.07703,0.721,-2.13354,1.72952,4.98856,-2.18528,-2.19914,-0.265355,-2.6951,0.202062,-1.07417,-1.71604,0.231155,-1.86488,-0.228544,1.37994,-4.9365,2.38542,0.522297,-1.2975,1.46513,2.40671,0.990274,0.599758,4.61137,2.33418,3.92019,0
0.0466592,0.466675,-1.07979,-1.59099,0.41311,1.21681,-1.07385,0.150811,-1.41669,0.334056,-0.505115,0.222884,0.905968,0.118941,-0.123608,-1.38583,1.75621,-1.61658,0.248025,0.198531,-0.351323,-0.980573,-1.20662,1.95707,0.454135,0.703767,-0.164361,1.24011,1.71087,2.64682,0
-0.911872,0.0413792,-0.350897,5.27246,-0.607378,-3.22996,0.490421,1.05982,-1.01032,-1.12014,-0.313377,-0.112117,-1.46581,-0.0021531,0.418444,-0.117759,-0.108127,-0.609106,-1.45117,-2.2262,0.767756,-1.44983,-0.267974,1.22176,-1.09257,2.23425,0.720117,3.36199,-0.722022,-0.512869,1
1.3256,-0.957249,1.42825,5.03351,-0.652196,0.750794,2.57726,-1.23924,4.50669,-0.819287,0.625579,-1.23536,-1.18626,1.62735,-0.848973,-1.97876,0.0407557,0.0722842,1.4877,0.274052,3.30282,-0.165124,-0.484995,-2.43913,-3.7021,2.52873,0.0131966,3.79436,-0.972157,5.13326,0
-0.169195,2.39186,-0.840258,0.748621,-0.148669,0.882471,-1.02352,-2.0599,0.585467,0.876535,0.47097,0.912001,2.01528,1.3726,-0.0958537,-2.22477,2.61372,0.697327,-0.558758,1.84173,0.104845,-1.81353,0.118091,1.12692,-2.53135,2.11764,-1.1517,1.94388,-0.257421,2.0931,0
0.366197,-1.19722,-0.71643,2.34753,0.553544,-0.683772,1.57788,-0.691263,0.230262,-2.52519,0.182104,1.10756,1.04951,-0.925811,0.786344,-0.966132,0.925016,-0.449722,-1.09369,-2.43538,-0.314114,-2.60723,-1.89449,0.327741,-0.892668,2.20048,1.0277,2.47558,1.10914,2.23144,0
0.802254,-1.22293,-0.656844,2.29703,-1.31586,-2.28885,-2.18269,3.26112,-2.80176,2.32946,-0.0223719,-2.15404,-0.499534,1.29247,0.0951532,0.439653,-0.708614,-1.37752,0.396337,0.338952,1.59249,1.70891,-0.586199,2.44525,0.784516,-0.0744437,1.15286,1.83278,-0.975477,-1.47575,1
0.586309,0.546258,0.900366,-2.33318,0.127192,1.20909,-0.778376,-1.35258,-0.742198,-0.135078,0.841257,1.46409,0.176098,-0.349896,1.45473,-0.928429,1.83932,0.165115,-0.706803,0.456687,-1.52713,-1.60306,0.193928,1.10574,0.0251552,0.427959,2.03833,-0.36174,1.15194,0.806343,0
0.223978,0.0728266,0.857913,-2.44487,-0.894009,1.37102,-1.07968,-2.26433,0.68065,1.14359,0.185543,1.27877,-0.259987,0.521419,0.63158,-0.413984,1.2597,-0.98389,-0.51698,2.39246,-1.20274,-0.397478,-1.15168,-0.242858,-0.935168,-0.38673,0.41156,-1.9548,-0.643779,-1.1808,1
-0.280368,0.525861,-1.76781,2.48402,-0.741451,-0.760072,0.817601,0.467577,0.389649,-0.727289,0.185734,-0.462665,-2.15301,0.130445,0.740296,-0.40436,-0.156776,-1.15574,0.0638167,-1.02907,0.970831,-0.399951,-0.282021,-0.0235458,-0.674572,1.1115,0.19549,1.9493,-0.0154802,1.33891,0
0.788942,-0.837424,-0.526996,2.3844,-0.223774,-1.39653,2.28217,4.57489,-2.06218,-3.05286,0.151755,-2.08123,-0.959289,-1.9533,0.157374,0.518413,-1.93595,1.24279,1.33856,-5.49563,1.50436,0.238602,-0.939781,0.972075,3.18944,0.415408,0.148713,3.46919,3.16436,4.03751,0
-0.162667,0.45666,-0.786091,2.5185,-1.15163,-0.460665,0.483996,-0.267948,0.632119,-0.409684,0.0658453,-0.115769,0.268998,0.526513,-0.676428,-0.9722,0.580013,0.844567,-0.14469,-0.351637,0.896723,-0.88149,-0.686436,0.197348,-1.42601,1.60818,-0.0103053,2.24527,-0.194164,1.68022,0
-0.155576,0.443061,1.30965,3.83331,-1.23923,-0.969008,2.29789,-0.68697,2.47793,-1.64089,1.04568,-0.128206,-1.47163,0.00630164,-0.793942,-0.0630123,-0.866802,-0.230992,-0.149373,-1.22199,1.2121,-0.481502,-1.1057,-1.97784,-1.82883,1.28391,0.22773,1.50747,-0.983611,0.812603,1
0.902466,-0.58393,0.960859,2.62911,-0.525935,-0.678476,-2.03026,-1.78615,-1.0257,1.08961,0.893502,1.32665,-0.657126,1.67231,-1.07128,-2.74735,3.62018,0.613021,-1.79643,1.46377,-0.107226,-3.11325,1.9469,3.05003,-3.15103,3.5172,1.19564,3.73199,-0.50652,1.48768,0
0.0710293,-0.585196,-0.299361,2.99197,0.278936,-0.301927,0.685441,1.21784,0.616751,-0.0824925,-2.03437,-1.54084,-0.817904,0.832343,1.06906,-0.920975,-0.215769,1.81911,1.1108,-0.608304,2.17288,0.358772,-1.05737,0.121636,-0.796922,1.26693,-0.111361,3.01753,0.112638,3.05243,0
0.974108,-1.40684,0.0957948,2.73439,-1.27031,0.409751,1.00214,-0.878533,0.502186,-1.70712,0.877063,0.602684,-0.167102,0.17796,-0.307384,-2.60481,2.25119,-1.92718,-0.309665,-1.40813,0.703075,-2.91428,0.19151,1.17972,-1.90491,3.33699,0.350409,4.44045,1.56685,5.29655,1
0.565492,0.738442,1.53247,0.616554,-0.279432,-0.0257427,0.630453,-1.67087,0.982405,-0.870169,1.42287,1.21114,-0.170939,-0.207818,0.019744,-0.39892,0.690093,0.252857,-0.951917,-0.0951066,-0.641426,-1.38489,2.07075,-0.542815,-1.2408,0.883664,-0.211704,0.0661711,-0.291382,-0.111954,0
-1.29552,-0.754286,-0.530593,1.18463,-1.06071,1.14076,1.39948,-3.5089,3.11291,-1.14891,-0.256544,1.68307,0.900027,0.373281,0.255087,-1.5455,1.56119,0.767427,-0.760568,0.778681,-0.213452,-2.13424,1.32109,-1.60583,-3.0985,1.89515,-0.157163,0.713857,-0.548515,1.83552,1
-0.547311,0.220444,-2.94215,-1.52307,0.0514898,0.414518,-0.511425,0.0990203,0.348753,1.17633,-1.47754,-0.464152,-0.845067,0.305782,-0.181047,0.90664,-0.894458,0.0518733,0.559778,1.32876,-0.00150074,1.62502,0.772389,-0.844707,0.523159,-1.5779,-0.570225,-2.08947,-0.846342,-1.84142,1
1.6288,0.559067,-0.634094,1.00871,-0.27292,-1.06492,1.37469,3.89913,-1.41832,-1.39577,1.96492,-2.16104,-0.327504,-1.24907,-0.0839319,1.28897,-2.44943,-0.234807,1.48315,-3.33222,1.31421,1.65028,-0.297064,0.0851217,2.94824,-0.973038,0.0321091,1.11352,1.61962,1.38905,0
1.62313,-0.244767,2.22663,-1.81254,-1.02812,2.13454,0.941783,-3.34195,2.76248,-0.605507,1.80309,1.67693,0.228612,-0.0475851,1.25841,-0.736269,1.04822,-0.317217,-0.262469,1.41927,-0.981812,-1.05868,1.27226,-1.98067,-1.65726,0.151226,0.298114,-1.64793,-0.191238,0.725728,0
-0.424748,-0.156468,-0.653051,1.72846,0.018751,-1.092,0.22245,4.16943,-2.39554,-0.516081,-0.121213,-2.38539,-0.439681,-0.402004,-0.0261988,0.111341,-1.15911,0.840584,1.45978,-2.74291,1.77504,1.04566,0.568039,1.78996,2.34162,0.161889,0.399484,2.99579,1.86741,2.8125,1
1.28755,1.51557,-1.28546,1.43006,1.0348,2.2287,0.52702,-1.92824,2.95561,0.558639,1.22061,-0.379444,1.06895,1.83426,0.0636668,-2.65032,1.77121,1.43329,1.27629,1.95699,1.89237,-0.627933,0.690745,-0.751014,-3.0476,2.03897,1.08244,2.62284,-0.10871,5.07146,0
1.213,0.371086,-0.413984,4.93546,-0.166314,-2.65184,0.399614,8.03087,-1.84687,1.47676,-0.0271259,-6.45991,0.0143554,1.1005,0.907458,1.70968,-4.70845,0.422996,4.05783,-2.37588,5.49034,5.60138,-0.55349,0.533406,3.11294,-1.45382,0.80526,3.68526,-0.120314,1.98149,0
-0.381038,0.432428,-0.124105,2.14037,1.27421,-1.42037,-0.672334,1.70066,-3.28572,-1.15212,1.21668,0.202134,0.192298,-0.494103,-0.680492,-1.51247,1.82361,-0.496601,-0.972497,-2.63134,-0.0996661,-2.56611,0.535164,3.72674,0.526729,2.55584,0.624168,4.34672,2.20029,2.92808,1
-2.46278,0.98021,-0.686713,0.618878,0.596701,-0.532068,1.75733,3.12302,-0.743183,-1.75369,-1.22792,-1.73012,-0.534932,-1.37499,-0.452062,1.07795,-2.19527,0.290278,1.4252,-3.21794,1.06718,1.28321,-0.255784,-0.405172,2.60421,-0.862989,1.39164,0.838998,1.73729,1.80399,0
0.735532,0.49342,-1.0268,-1.24714,-0.826013,-0.226853,-1.39868,0.502034,0.361662,2.73994,0.0491133,-1.16933,-3.24633,1.12877,1.07636,1.66809,-1.69374,-0.0990422,0.735953,2.71434,0.484731,3.09639,-0.555022,-1.12237,0.36482,-2.45974,0.787744,-3.09381,-2.40457,-4.17786,1
-0.123615,-1.10733,-0.247806,1.0059,0.277763,1.0842,1.50661,-2.0178,1.7655,-1.79477,0.368348,1.18119,-0.581541,-0.223319,0.41231,-1.68348,1.52339,-0.670405,-0.34954,-0.70035,-0.0731131,-2.28154,-0.171037,-0.548642,-1.76917,2.01968,0.629489,1.82092,0.93822,3.46391,1
-0.50113,0.246934,-1.31811,4.26082,-1.41889,0.852272,1.6059,-1.97417,4.40024,0.21158,-0.435954,-0.82462,0.172283,2.11029,-0.00201849,-1.94944,0.485094,-1.58246,1.0889,1.64142,2.82982,-0.0765476,-0.241898,-2.23676,-4.13776,2.25074,0.203494,2.85723,-1.73666,3.68036,0
0.471322,-0.260172,-1.30259,2.33589,1.67106,0.257237,0.0385478,0.0444862,1.32725,0.92993,0.185749,-1.18554,0.537284,1.53344,-1.50811,-1.15288,0.284395,0.282787,0.994616,1.08601,2.00107,0.508365,-0.0725329,-0.210736,-1.71873,1.11819,1.40678,2.16141,-0.771214,2.25901,0
-0.241518,-0.134825,-0.77729,1.31938,-0.29824,-1.57062,-0.405564,2.46952,-2.03201,0.0316417,0.13174,-1.11376,-1.1824,-0.237674,0.245241,0.571866,-0.81247,0.603556,0.13447,-1.47192,0.597512,0.574275,0.232453,1.38762,1.37101,-0.0575904,-0.571884,1.26294,0.406801,-0.3176,0
-0.743871,0.957856,1.31214,-1.53867,-0.00626572,-0.843982,0.880258,1.97817,-1.46526,-1.43587,-2.07866,-0.25139,0.177768,-1.97492,1.30324,2.10128,-2.06149,0.695343,0.0404675,-2.50032,-0.955719,0.94135,0.951429,-0.394032,3.06499,-1.93601,-1.39058,-1.94244,1.08502,-1.95004,0
-0.276892,0.0778501,-0.81355,-1.80564,0.0715546,0.0755783,-0.42445,0.321939,0.303876,1.18261,-0.767235,-0.516543,1.50994,0.0500127,1.11489,1.63411,-1.57795,2.90505,0.484763,1.22651,-0.211096,2.14134,1.24996,-1.2705,0.978054,-2.25834,0.127521,-3.03566,-1.18618,-3.15758,1
-0.980205,-0.000580562,-1.14702,-3.21033,0.800826,2.31098,-0.418858,-2.64621,-0.0563061,-0.729678,-0.672801,2.32402,0.783879,-0.544437,0.493459,-1.71862,2.83082,-0.647434,-0.860453,0.59829,-2.06558,-2.66078,0.252499,0.917022,-0.517117,0.967312,-0.379792,-0.305167,1.81932,2.24092,0
0.594298,1.10182,-1.71459,1.1147,0.626702,-2.07109,-4.43454,4.54568,-4.42728,4.83374,-0.0912108,-3.27959,0.0354624,2.47394,-0.743168,0.312407,-0.416117,1.91617,1.15495,2.18657,2.13213,3.14218,0.716992,4.05211,1.44467,-0.828312,-0.516791,1.73056,-1.28395,-1.99303,0
-0.366253,-0.570935,-1.38505,3.0255,0.268689,-0.477428,0.636803,3.45763,-0.535344,0.0246566,0.183319,-2.96606,-0.744057,0.672306,-0.993063,-0.616869,-1.07361,-0.150442,2.20626,-1.59218,3.07135,1.48639,0.307031,0.785413,0.760789,0.733158,0.566546,3.81616,1.02685,4.21065,0
0.43424,1.46966,1.53401,1.57605,1.64073,-1.92005,-1.07602,6.99111,-4.39959,1.03166,0.655693,-4.2428,-0.962687,0.0194677,-1.03119,0.97459,-2.33441,-0.613166,2.46777,-2.67021,2.72919,3.12973,-0.574979,2.99809,4.13693,-1.06016,-1.33964,3.06312,1.81559,1.89488,1
-0.729847,-1.3611,1.15919,-2.01664,-0.660959,0.185472,2.71595,-0.0704383,-1.12877,-4.88099,-0.787815,2.20078,-0.378174,-3.78611,-0.224581,0.596441,-0.0200035,-1.64767,-1.2767,-5.07078,-2.73799,-2.88604,0.0383906,-0.0879117,2.64626,0.152711,-0.379541,-0.483064,3.70461,1.56038,0
-1.23965,-0.171229,0.559572,1.6574,-0.873109,-1.1596,-1.93232,4.67925,-2.98597,2.3606,0.774644,-3.44796,0.0395136,1.36869,2.14255,-0.0676946,-0.920244,0.946715,2.01137,-0.0997169,2.68088,2.56611,1.02815,2.714,1.79974,-0.294768,0.85881,2.87836,0.409579,1.58089,0
0.893508,0.859163,1.14297,3.82777,0.272345,-0.600569,1.71357,1.75823,1.15947,-0.874045,-1.21234,-1.98703,-0.0324194,0.452013,-0.049896,-0.501708,-1.12555,-0.87159,1.46205,-1.59539,2.65963,0.732678,0.199349,-0.679688,-0.517027,1.12788,-0.771339,3.21107,0.204249,3.39699,0
-1.02293,0.0886987,-1.00564,0.431922,-0.409812,-2.60737,0.267543,7.09342,-4.11154,-0.440152,-0.429442,-3.6665,0.0116059,-1.65468,0.327044,3.07831,-4.26131,-0.0773636,1.94085,-4.17022,1.49106,3.7198,-0.360039,1.23437,5.67415,-2.81139,-0.77066,0.199934,1.66032,-1.18471,0
0.193953,-2.30903,-2.84592,2.44064,0.435521,-0.445537,-0.15081,0.0299488,0.512772,0.555936,-0.208701,-0.607975,0.255663,1.09864,-0.237564,-0.924631,0.471495,1.37318,0.184026,0.505343,1.29286,-0.16527,-0.220539,0.357312,-1.48831,1.29969,-0.792924,2.0938,-0.686614,1.26534,0
0.318568,-0.0178406,0.264103,-1.46027,0.222714,-1.73988,0.31152,5.92478,-2.83797,0.128572,-0.407152,-3.29234,0.502231,-1.61988,-0.353373,3.84609,-4.83227,0.0519141,2.09511,-2.75407,0.924608,4.66011,0.411651,-0.348147,5.60929,-4.20545,0.336468,-2.45453,0.762756,-3.05236,0
0.0234485,-1.36318,0.973299,-2.11012,2.0873,0.971595,-2.10137,-1.16259,-2.43796,0.380888,1.93444,1.79863,0.556041,0.0302202,-0.823937,-2.01371,3.42898,-1.62396,-1.28627,0.583473,-1.80243,-2.81841,-0.39486,3.32353,-0.193151,1.61116,1.60658,1.31417,1.79273,1.76805,0
0.289754,-2.42868,-1.41923,-2.3085,-0.0800487,0.881073,-1.2399,-0.430803,0.344497,1.99096,0.534378,-0.27824,-0.768402,0.760807,1.00732,0.641184,-0.366771,0.718724,0.536979,2.44124,-0.192699,1.68825,-1.23119,-0.610872,0.195001,-1.68992,-0.911721,-2.5251,-1.1314,-2.12997,1
0.572028,-0.568631,1.56134,-3.95209,0.227888,1.45077,2.40188,-0.306557,1.13436,-2.5133,1.5604,0.798902,0.568157,-2.59373,0.168407,1.97533,-1.9798,-0.472966,0.473907,-1.96742,-1.72192,0.693014,-0.378843,-2.79254,2.64323,-2.60133,-0.246484,-4.01772,1.53717,-0.869639,0
-1.12403,-0.616042,0.0281853,0.0236279,1.08058,-1.16084,-2.1392,7.14649,-4.75276,2.36671,0.748587,-4.6207,-2.57053,0.573765,-0.36722,0.936853,-2.15302,-0.0215124,3.02356,-1.29674,2.77054,4.00478,1.24911,3.34175,4.49036,-1.81793,-1.08644,2.24747,1.69907,1.64274,1
-1.05389,0.547849,0.501127,-1.68082,-1.12495,-0.279222,0.0677879,-0.488825,0.748613,0.520012,-2.18697,0.260445,-1.40634,-0.403146,0.579069,2.00909,-1.69702,0.309103,-0.245007,0.909588,-0.879972,1.59884,-0.261972,-1.87791,0.682262,-2.24669,-0.43661,-3.75094,-1.53713,-4.32082,1
-0.881686,-0.791587,2.23057,3.05318,1.23653,-0.760062,-0.204728,3.18221,-0.692306,1.02229,-0.386529,-2.92424,-0.266421,1.24959,1.03621,-0.540652,-0.895772,-0.0350277,1.93207,-0.512803,3.01956,1.7544,0.528593,1.03099,0.304158,0.607374,-1.3424,3.40384,0.155178,2.90652,0
-0.392945,-0.633378,0.707385,1.28004,-0.0614122,-2.74165,1.7051,4.04047,-4.88651,-4.72156,0.574265,0.377499,-0.414549,-3.79451,1.93651,0.816001,-0.61653,-1.32068,-1.30957,-7.55115,-1.4587,-2.63651,-0.523862,3.09547,4.28617,1.07348,-0.408539,3.06794,4.45668,1.91767,0
-0.647855,-0.00130932,1.18787,1.42821,-1.08577,-2.84168,0.46953,7.0529,-5.83949,-2.3564,-1.62507,-2.487,-0.510409,-2.5154,0.993977,1.34538,-2.08851,1.78941,0.840321,-6.48643,0.724378,0.539687,-0.160943,3.65643,5.59182,-0.310314,2.4974,3.47391,4.00857,2.20757,0
-0.951561,-0.292061,0.0375041,0.0107229,1.00642,1.29848,-0.204141,-0.34623,0.234542,0.16914,1.38076,-0.157767,-1.15764,0.638554,0.637056,-1.69201,1.45842,0.461146,0.652211,0.450225,0.647854,-0.770172,-0.0596779,0.819849,-0.757529,1.2233,1.07778,1.93776,1.01369,3.51821,0
0.0609704,-1.60848,-0.27683,2.49254,-0.145175,-2.36862,2.21995,6.91983,-3.7397,-3.24595,0.102754,-3.13097,1.60957,-2.57298,-0.801023,1.46706,-3.14076,-1.47609,1.77831,-6.9862,1.80757,1.20647,0.610783,1.69785,5.11628,-0.37808,0.188346,3.65853,3.83842,3.59404,0
0.79674,1.50382,-0.0985559,2.94031,1.84637,0.525729,3.02059,-2.84178,3.21193,-3.17955,0.821431,1.62655,-0.380003,-0.565673,-0.0723585,-1.66498,1.18304,-0.753376,-0.826952,-1.67196,0.115959,-3.04294,1.20089,-1.77323,-2.82051,2.82278,-1.60017,2.39037,0.516757,3.66373,0
0.636008,1.24214,-0.434586,0.520024,0.626968,0.28671,1.91704,-3.06563,1.87158,-2.64246,-1.80568,2.5218,-0.975766,-1.16283,0.340689,-0.608315,1.11644,1.5185,-1.7187,-1.18127,-1.58445,-2.91283,-1.61996,-1.31018,-1.66608,1.49997,0.741033,-0.0884092,0.320562,0.475907,1
0.851623,-0.647048,0.73294,3.28644,-0.409883,-2.06892,0.662919,-0.62232,-0.0524041,-1.29597,-0.715812,0.975652,-0.968848,-0.303856,0.42422,-0.102214,0.328483,1.058,-1.74313,-1.40145,-0.299455,-1.83956,-0.478056,0.30937,-1.36165,1.73216,-0.680281,1.58847,-0.728522,-1.04553,1
1.79974,-0.514243,0.178867,-2.44034,-0.338355,1.37584,-1.46737,-2.86718,-0.649757,0.232455,1.09786,2.54566,-0.94153,0.056959,1.17074,-1.66866,3.18997,-0.910171,-1.6246,1.45923,-2.22729,-2.8004,0.399953,1.62892,-1.19004,1.24729,0.262367,-0.265833,0.745543,0.452227,0
-0.197076,-0.0868471,0.11289,4.53327,-0.457111,-2.32669,0.514953,3.89966,-3.84649,-2.43524,1.56482,-1.12585,-0.409063,-0.944495,0.300586,-1.60102,0.950475,-0.0534407,-0.200087,-5.0818,1.29244,-2.43107,-0.573704,4.13656,1.33673,3.29949,-0.387221,6.90522,3.31108,5.38522,1
0.313561,1.48688,0.80606,-2.48781,0.338798,1.80009,-1.12189,-3.74715,0.178628,0.00461828,-0.00498281,2.94557,1.11928,0.10814,0.50734,-1.93602,3.4691,-1.16392,-1.72324,1.75082,-2.34076,-3.15738,-0.0161008,1.08972,-1.81629,1.48361,0.312485,-0.41268,0.612515,0.769725,0
0.600598,-0.899224,0.36743,2.49047,0.622325,-0.520635,0.17204,4.17128,-1.34527,0.361456,0.354898,-3.27966,-1.06401,0.630145,0.513751,-0.460173,-1.17136,0.459021,2.40472,-1.64832,3.05198,1.84116,0.0667528,1.34789,1.46052,0.382232,-0.848679,3.74147,1.32859,4.10606,0
0.747867,-0.780652,-0.733852,0.291704,-1.20545,1.48894,0.416327,-1.32673,4.88468,2.92933,1.34718,-1.98927,0.911433,2.49179,0.565106,0.85488,-2.21895,0.609286,2.34131,4.48622,2.57152,4.1775,-0.592264,-4.38957,-2.25183,-2.10007,1.15044,-2.84013,-3.8221,-1.75103,0
-0.769485,0.0242518,0.556322,0.375512,-0.491024,-1.25209,-5.29349,2.20746,-2.93376,6.28526,-0.0300501,-2.43347,0.739557,3.60829,1.54274,-0.124856,0.497937,0.526432,0.718388,4.94826,1.75898,3.09116,0.717937,3.28939,-0.452647,-0.841153,-0.375343,0.359008,-2.92607,-3.42615,0
-0.954276,1.08364,-0.845271,-0.27455,-0.17845,0.908616,1.14802,-1.68859,2.03583,-0.744051,-2.44687,0.699796,1.2619,-0.152418,-0.284638,-0.145039,0.0220049,0.28236,-0.0152477,0.339309,-0.211161,-0.363514,2.32921,-1.70244,-0.985123,0.0573856,-0.445917,-0.822732,-0.295986,0.389198,0
0.328699,0.68714,0.596093,3.53252,-0.384594,-2.38582,1.91647,-1.73923,1.57586,-2.16815,0.83726,1.60927,0.460408,-0.851068,-2.44492,0.902229,-0.707673,-1.30815,-2.23279,-1.60702,-0.766594,-1.68741,0.685532,-1.71226,-1.80941,1.13031,0.63308,-0.124167,-1.73165,-3.01196,1
